timestamp,device_id,device_type,status,output,good_output,defect_count,energy_kwh,temperature,vibration
2026-02-06 18:20:00,PRESS-001,冲压机,运行,175,172,3,112.03,30.3,1.76
2026-02-06 18:20:00,PRESS-002,冲压机,运行,162,158,4,115.74,26.2,0.19
2026-02-06 18:20:00,LASER-001,激光切割,待机,0,0,0,27.0,19.6,0.0
2026-02-06 18:20:00,LASER-002,激光切割,运行,112,107,5,85.61,30.9,0.78
2026-02-06 18:20:00,ASSEMBLY-001,装配线,运行,73,72,1,43.79,33.3,0.91
2026-02-06 18:20:00,ASSEMBLY-002,装配线,运行,61,60,1,35.49,24.0,0.87
2026-02-06 18:25:00,CNC-001,数控机床,运行,124,122,2,92.56,25.0,1.47
2026-02-06 18:25:00,CNC-002,数控机床,运行,130,129,1,84.32,28.0,1.55
2026-02-06 18:25:00,ROBOT-001,机械臂,运行,232,222,10,62.38,23.1,1.05
2026-02-06 18:25:00,ROBOT-002,机械臂,运行,203,194,9,60.11,20.8,1.41
2026-02-06 18:25:00,PRESS-001,冲压机,运行,134,133,1,112.44,28.9,1.47
2026-02-06 18:25:00,PRESS-002,冲压机,运行,137,136,1,119.7,23.7,1.94
2026-02-06 18:25:00,LASER-001,激光切割,运行,89,85,4,89.61,21.4,0.45
2026-02-06 18:25:00,LASER-002,激光切割,运行,106,102,4,88.52,28.6,0.91
2026-02-06 18:25:00,ASSEMBLY-001,装配线,故障,0,0,0,4.0,22.9,0.0
2026-02-06 18:25:00,ASSEMBLY-002,装配线,运行,77,77,0,37.71,27.0,1.5
2026-02-06 18:30:00,CNC-001,数控机床,运行,98,96,2,82.91,31.4,0.49
2026-02-06 18:30:00,CNC-002,数控机床,运行,94,91,3,80.78,29.3,0.28
2026-02-06 18:30:00,ROBOT-001,机械臂,运行,189,184,5,61.15,21.9,0.39
2026-02-06 18:30:00,ROBOT-002,机械臂,运行,211,209,2,60.41,28.9,1.93
2026-02-06 18:30:00,PRESS-001,冲压机,运行,176,168,8,126.09,30.4,1.16
2026-02-06 18:30:00,PRESS-002,冲压机,运行,150,146,4,108.17,29.0,0.97
2026-02-06 18:30:00,LASER-001,激光切割,运行,82,79,3,86.58,34.5,0.6
2026-02-06 18:30:00,LASER-002,激光切割,故障,0,0,0,8.5,21.2,0.0
2026-02-06 18:30:00,ASSEMBLY-001,装配线,运行,69,66,3,36.7,34.2,0.31
2026-02-06 18:30:00,ASSEMBLY-002,装配线,运行,72,70,2,35.47,21.7,0.24
2026-02-06 18:35:00,CNC-001,数控机床,运行,110,106,4,89.94,34.4,0.86
2026-02-06 18:35:00,CNC-002,数控机床,运行,108,107,1,87.5,29.8,1.58
2026-02-06 18:35:00,ROBOT-001,机械臂,故障,0,0,0,6.0,24.1,0.0
2026-02-06 18:35:00,ROBOT-002,机械臂,运行,193,187,6,50.84,32.6,0.57
2026-02-06 18:35:00,PRESS-001,冲压机,运行,142,140,2,108.6,28.8,1.47
2026-02-06 18:35:00,PRESS-002,冲压机,运行,140,136,4,99.62,25.9,0.57
2026-02-06 18:35:00,LASER-001,激光切割,故障,0,0,0,9.0,24.5,0.0
2026-02-06 18:35:00,LASER-002,激光切割,运行,78,77,1,89.74,31.2,1.27
2026-02-06 18:35:00,ASSEMBLY-001,装配线,运行,96,95,1,43.75,31.3,0.57
2026-02-06 18:35:00,ASSEMBLY-002,装配线,运行,84,84,0,38.84,28.4,0.88
2026-02-06 18:40:00,CNC-001,数控机床,运行,104,101,3,80.17,34.5,0.85
2026-02-06 18:40:00,CNC-002,数控机床,运行,115,111,4,78.98,25.9,1.34
2026-02-06 18:40:00,ROBOT-001,机械臂,运行,231,226,5,63.99,22.8,0.21
2026-02-06 18:40:00,ROBOT-002,机械臂,运行,187,179,8,52.56,29.6,0.87
2026-02-06 18:40:00,PRESS-001,冲压机,待机,0,0,0,36.0,24.7,0.0
2026-02-06 18:40:00,PRESS-002,冲压机,运行,129,126,3,103.8,33.1,1.21
2026-02-06 18:40:00,LASER-001,激光切割,待机,0,0,0,27.0,24.9,0.0
2026-02-06 18:40:00,LASER-002,激光切割,运行,92,90,2,86.32,30.0,1.4
2026-02-06 18:40:00,ASSEMBLY-001,装配线,运行,79,76,3,40.68,23.6,0.69
2026-02-06 18:40:00,ASSEMBLY-002,装配线,运行,62,60,2,39.26,34.6,1.57
2026-02-06 18:45:00,CNC-001,数控机床,运行,114,112,2,78.22,28.3,0.6
2026-02-06 18:45:00,CNC-002,数控机床,运行,105,104,1,78.76,24.5,1.02
2026-02-06 18:45:00,ROBOT-001,机械臂,运行,218,216,2,60.05,31.3,0.48
2026-02-06 18:45:00,ROBOT-002,机械臂,运行,169,166,3,52.81,34.7,0.68
2026-02-06 18:45:00,PRESS-001,冲压机,运行,163,160,3,122.99,29.4,1.21
2026-02-06 18:45:00,PRESS-002,冲压机,运行,134,129,5,106.29,32.7,0.77
2026-02-06 18:45:00,LASER-001,激光切割,运行,111,109,2,82.77,23.2,0.91
2026-02-06 18:45:00,LASER-002,激光切割,运行,78,77,1,90.37,20.8,1.27
2026-02-06 18:45:00,ASSEMBLY-001,装配线,运行,84,80,4,39.21,32.2,1.73
2026-02-06 18:45:00,ASSEMBLY-002,装配线,运行,85,82,3,37.58,20.9,0.72
2026-02-06 18:50:00,CNC-001,数控机床,运行,130,127,3,91.32,29.5,0.57
2026-02-06 18:50:00,CNC-002,数控机床,运行,115,113,2,82.84,34.7,0.67
2026-02-06 18:50:00,ROBOT-001,机械臂,运行,236,226,10,57.96,32.7,0.25
2026-02-06 18:50:00,ROBOT-002,机械臂,运行,165,160,5,54.33,21.4,1.14
2026-02-06 18:50:00,PRESS-001,冲压机,运行,165,161,4,120.65,26.1,0.35
2026-02-06 18:50:00,PRESS-002,冲压机,待机,0,0,0,33.0,18.9,0.0
2026-02-06 18:50:00,LASER-001,激光切割,运行,87,84,3,86.39,31.8,0.25
2026-02-06 18:50:00,LASER-002,激光切割,运行,88,84,4,83.49,33.1,1.7
2026-02-06 18:50:00,ASSEMBLY-001,装配线,运行,85,82,3,36.6,23.9,1.39
2026-02-06 18:50:00,ASSEMBLY-002,装配线,运行,74,72,2,36.05,27.0,0.87
2026-02-06 18:55:00,CNC-001,数控机床,运行,144,139,5,78.07,27.1,0.91
2026-02-06 18:55:00,CNC-002,数控机床,运行,126,123,3,86.85,21.3,0.12
2026-02-06 18:55:00,ROBOT-001,机械臂,运行,173,171,2,55.3,34.6,0.57
2026-02-06 18:55:00,ROBOT-002,机械臂,运行,148,146,2,51.24,30.6,0.33
2026-02-06 18:55:00,PRESS-001,冲压机,运行,155,151,4,115.79,29.5,0.73
2026-02-06 18:55:00,PRESS-002,冲压机,运行,159,153,6,111.71,25.2,1.56
2026-02-06 18:55:00,LASER-001,激光切割,运行,113,109,4,96.44,25.5,1.14
2026-02-06 18:55:00,LASER-002,激光切割,运行,85,83,2,91.38,23.2,0.79
2026-02-06 18:55:00,ASSEMBLY-001,装配线,运行,91,89,2,39.02,20.8,1.14
2026-02-06 18:55:00,ASSEMBLY-002,装配线,运行,87,84,3,35.35,30.4,0.77
2026-02-06 19:00:00,CNC-001,数控机床,运行,106,103,3,89.96,26.9,1.2
2026-02-06 19:00:00,CNC-002,数控机床,运行,109,106,3,72.75,27.1,0.77
2026-02-06 19:00:00,ROBOT-001,机械臂,运行,229,220,9,55.2,28.7,0.42
2026-02-06 19:00:00,ROBOT-002,机械臂,运行,182,179,3,53.33,29.2,0.15
2026-02-06 19:00:00,PRESS-001,冲压机,运行,127,124,3,112.81,26.7,1.87
2026-02-06 19:00:00,PRESS-002,冲压机,运行,127,124,3,101.3,20.6,1.53
2026-02-06 19:00:00,LASER-001,激光切割,运行,112,111,1,90.19,28.0,0.66
2026-02-06 19:00:00,LASER-002,激光切割,运行,81,78,3,82.27,30.1,1.86
2026-02-06 19:00:00,ASSEMBLY-001,装配线,故障,0,0,0,4.0,21.1,0.0
2026-02-06 19:00:00,ASSEMBLY-002,装配线,运行,77,76,1,35.23,25.7,0.38
2026-02-06 19:05:00,CNC-001,数控机床,运行,98,94,4,83.98,21.1,1.82
2026-02-06 19:05:00,CNC-002,数控机床,运行,101,98,3,78.64,20.7,0.32
2026-02-06 19:05:00,ROBOT-001,机械臂,运行,188,182,6,55.79,32.2,1.16
2026-02-06 19:05:00,ROBOT-002,机械臂,运行,199,191,8,53.15,32.2,0.95
2026-02-06 19:05:00,PRESS-001,冲压机,待机,0,0,0,36.0,22.2,0.0
2026-02-06 19:05:00,PRESS-002,冲压机,运行,123,121,2,114.04,21.5,1.76
2026-02-06 19:05:00,LASER-001,激光切割,运行,119,115,4,91.89,25.2,1.21
2026-02-06 19:05:00,LASER-002,激光切割,故障,0,0,0,8.5,20.9,0.0
2026-02-06 19:05:00,ASSEMBLY-001,装配线,运行,69,67,2,42.14,29.6,0.2
2026-02-06 19:05:00,ASSEMBLY-002,装配线,运行,64,62,2,37.59,30.9,1.4
2026-02-06 19:10:00,CNC-001,数控机床,运行,104,100,4,84.21,20.7,0.64
2026-02-06 19:10:00,CNC-002,数控机床,运行,96,95,1,83.18,20.1,1.6
2026-02-06 19:10:00,ROBOT-001,机械臂,待机,0,0,0,18.0,23.2,0.0
2026-02-06 19:10:00,ROBOT-002,机械臂,运行,163,157,6,55.74,27.2,1.77
2026-02-06 19:10:00,PRESS-001,冲压机,故障,0,0,0,12.0,18.1,0.0
2026-02-06 19:10:00,PRESS-002,冲压机,运行,127,123,4,112.62,29.0,0.22
2026-02-06 19:10:00,LASER-001,激光切割,运行,92,90,2,83.26,27.1,1.84
2026-02-06 19:10:00,LASER-002,激光切割,运行,106,105,1,82.77,31.9,1.13
2026-02-06 19:10:00,ASSEMBLY-001,装配线,运行,91,88,3,40.24,20.5,0.33
2026-02-06 19:10:00,ASSEMBLY-002,装配线,运行,74,73,1,35.58,27.8,0.5
2026-02-06 19:15:00,CNC-001,数控机床,运行,123,121,2,82.94,22.7,0.94
2026-02-06 19:15:00,CNC-002,数控机床,运行,106,105,1,80.63,24.1,1.86
2026-02-06 19:15:00,ROBOT-001,机械臂,故障,0,0,0,6.0,23.5,0.0
2026-02-06 19:15:00,ROBOT-002,机械臂,运行,175,167,8,57.77,22.4,0.31
2026-02-06 19:15:00,PRESS-001,冲压机,运行,158,153,5,119.37,34.9,0.4
2026-02-06 19:15:00,PRESS-002,冲压机,运行,142,139,3,105.12,31.4,0.15
2026-02-06 19:15:00,LASER-001,激光切割,运行,112,108,4,86.68,29.0,0.42
2026-02-06 19:15:00,LASER-002,激光切割,运行,88,85,3,79.53,26.7,1.54
2026-02-06 19:15:00,ASSEMBLY-001,装配线,运行,93,91,2,40.99,34.8,0.87
2026-02-06 19:15:00,ASSEMBLY-002,装配线,运行,60,58,2,38.72,22.6,0.17
2026-02-06 19:20:00,CNC-001,数控机床,运行,105,100,5,77.16,28.1,1.35
2026-02-06 19:20:00,CNC-002,数控机床,运行,127,126,1,76.1,32.9,1.84
2026-02-06 19:20:00,ROBOT-001,机械臂,运行,211,201,10,56.64,31.5,0.54
2026-02-06 19:20:00,ROBOT-002,机械臂,运行,210,205,5,51.58,22.4,0.16
2026-02-06 19:20:00,PRESS-001,冲压机,待机,0,0,0,36.0,23.1,0.0
2026-02-06 19:20:00,PRESS-002,冲压机,运行,124,122,2,109.18,29.2,1.34
2026-02-06 19:20:00,LASER-001,激光切割,运行,110,106,4,93.34,29.6,0.88
2026-02-06 19:20:00,LASER-002,激光切割,运行,84,83,1,91.6,32.1,1.72
2026-02-06 19:20:00,ASSEMBLY-001,装配线,运行,68,65,3,42.8,23.7,1.08
2026-02-06 19:20:00,ASSEMBLY-002,装配线,待机,0,0,0,11.4,18.2,0.0
2026-02-06 19:25:00,CNC-001,数控机床,运行,112,108,4,92.27,28.3,0.13
2026-02-06 19:25:00,CNC-002,数控机床,运行,89,86,3,86.42,29.1,1.25
2026-02-06 19:25:00,ROBOT-001,机械臂,运行,170,163,7,54.95,32.3,1.83
2026-02-06 19:25:00,ROBOT-002,机械臂,运行,185,183,2,59.27,27.6,1.04
2026-02-06 19:25:00,PRESS-001,冲压机,待机,0,0,0,36.0,21.9,0.0
2026-02-06 19:25:00,PRESS-002,冲压机,运行,130,124,6,113.03,32.8,0.82
2026-02-06 19:25:00,LASER-001,激光切割,运行,89,86,3,90.46,22.6,0.34
2026-02-06 19:25:00,LASER-002,激光切割,运行,99,95,4,93.45,24.4,0.28
2026-02-06 19:25:00,ASSEMBLY-001,装配线,运行,82,79,3,42.74,25.6,1.1
2026-02-06 19:25:00,ASSEMBLY-002,装配线,运行,90,89,1,38.48,28.3,1.33
2026-02-06 19:30:00,CNC-001,数控机床,待机,0,0,0,25.5,21.6,0.0
2026-02-06 19:30:00,CNC-002,数控机床,运行,126,121,5,82.99,34.2,0.51
2026-02-06 19:30:00,ROBOT-001,机械臂,运行,224,215,9,59.4,30.9,1.19
2026-02-06 19:30:00,ROBOT-002,机械臂,运行,158,152,6,59.52,21.8,1.61
2026-02-06 19:30:00,PRESS-001,冲压机,运行,166,161,5,123.61,31.2,1.71
2026-02-06 19:30:00,PRESS-002,冲压机,待机,0,0,0,33.0,21.8,0.0
2026-02-06 19:30:00,LASER-001,激光切割,运行,103,101,2,88.9,24.1,1.7
2026-02-06 19:30:00,LASER-002,激光切割,运行,78,77,1,84.62,21.6,1.52
2026-02-06 19:30:00,ASSEMBLY-001,装配线,运行,75,75,0,42.0,22.1,0.36
2026-02-06 19:30:00,ASSEMBLY-002,装配线,运行,71,69,2,39.92,31.7,0.33
2026-02-06 19:35:00,CNC-001,数控机床,故障,0,0,0,8.5,22.8,0.0
2026-02-06 19:35:00,CNC-002,数控机床,运行,123,121,2,76.31,22.8,1.02
2026-02-06 19:35:00,ROBOT-001,机械臂,运行,235,227,8,59.47,21.2,1.68
2026-02-06 19:35:00,ROBOT-002,机械臂,运行,214,208,6,50.49,22.0,0.18
2026-02-06 19:35:00,PRESS-001,冲压机,运行,160,155,5,111.87,20.2,1.51
2026-02-06 19:35:00,PRESS-002,冲压机,运行,147,142,5,112.12,30.3,0.17
2026-02-06 19:35:00,LASER-001,激光切割,运行,83,82,1,97.73,34.3,1.86
2026-02-06 19:35:00,LASER-002,激光切割,运行,106,104,2,77.59,28.2,0.26
2026-02-06 19:35:00,ASSEMBLY-001,装配线,运行,93,92,1,39.44,28.3,1.84
2026-02-06 19:35:00,ASSEMBLY-002,装配线,运行,85,83,2,40.32,23.0,1.13
2026-02-06 19:40:00,CNC-001,数控机床,运行,116,112,4,93.28,22.8,1.8
2026-02-06 19:40:00,CNC-002,数控机床,运行,116,115,1,81.38,22.0,0.58
2026-02-06 19:40:00,ROBOT-001,机械臂,待机,0,0,0,18.0,18.6,0.0
2026-02-06 19:40:00,ROBOT-002,机械臂,运行,151,147,4,50.07,29.8,1.26
2026-02-06 19:40:00,PRESS-001,冲压机,故障,0,0,0,12.0,24.9,0.0
2026-02-06 19:40:00,PRESS-002,冲压机,运行,156,151,5,118.67,28.3,0.35
2026-02-06 19:40:00,LASER-001,激光切割,运行,81,78,3,98.67,30.4,1.26
2026-02-06 19:40:00,LASER-002,激光切割,故障,0,0,0,8.5,18.6,0.0
2026-02-06 19:40:00,ASSEMBLY-001,装配线,运行,88,86,2,43.18,35.0,0.99
2026-02-06 19:40:00,ASSEMBLY-002,装配线,故障,0,0,0,3.8,22.0,0.0
2026-02-06 19:45:00,CNC-001,数控机床,运行,139,134,5,81.05,25.0,1.27
2026-02-06 19:45:00,CNC-002,数控机床,运行,99,97,2,75.41,22.1,1.53
2026-02-06 19:45:00,ROBOT-001,机械臂,运行,165,159,6,64.61,34.0,0.21
2026-02-06 19:45:00,ROBOT-002,机械臂,运行,162,155,7,55.68,23.1,1.35
2026-02-06 19:45:00,PRESS-001,冲压机,运行,123,122,1,114.37,30.9,1.29
2026-02-06 19:45:00,PRESS-002,冲压机,运行,137,133,4,103.74,32.4,1.01
2026-02-06 19:45:00,LASER-001,激光切割,待机,0,0,0,27.0,19.2,0.0
2026-02-06 19:45:00,LASER-002,激光切割,运行,114,111,3,78.97,32.7,1.12
2026-02-06 19:45:00,ASSEMBLY-001,装配线,故障,0,0,0,4.0,18.4,0.0
2026-02-06 19:45:00,ASSEMBLY-002,装配线,待机,0,0,0,11.4,24.8,0.0
2026-02-06 19:50:00,CNC-001,数控机床,运行,140,139,1,83.82,21.2,0.76
2026-02-06 19:50:00,CNC-002,数控机床,运行,97,94,3,78.4,23.0,0.21
2026-02-06 19:50:00,ROBOT-001,机械臂,运行,183,181,2,61.99,25.3,1.32
2026-02-06 19:50:00,ROBOT-002,机械臂,故障,0,0,0,5.5,21.7,0.0
2026-02-06 19:50:00,PRESS-001,冲压机,运行,128,127,1,123.5,27.2,1.98
2026-02-06 19:50:00,PRESS-002,冲压机,运行,167,162,5,113.41,29.4,1.36
2026-02-06 19:50:00,LASER-001,激光切割,运行,80,78,2,93.85,27.8,1.33
2026-02-06 19:50:00,LASER-002,激光切割,待机,0,0,0,25.5,18.4,0.0
2026-02-06 19:50:00,ASSEMBLY-001,装配线,运行,84,83,1,43.84,20.9,1.37
2026-02-06 19:50:00,ASSEMBLY-002,装配线,故障,0,0,0,3.8,19.2,0.0
2026-02-06 19:55:00,CNC-001,数控机床,运行,104,100,4,92.8,29.4,1.05
2026-02-06 19:55:00,CNC-002,数控机床,运行,118,117,1,86.64,25.1,1.33
2026-02-06 19:55:00,ROBOT-001,机械臂,运行,199,190,9,59.53,29.9,1.74
2026-02-06 19:55:00,ROBOT-002,机械臂,待机,0,0,0,16.5,18.3,0.0
2026-02-06 19:55:00,PRESS-001,冲压机,运行,174,172,2,126.88,34.1,1.16
2026-02-06 19:55:00,PRESS-002,冲压机,待机,0,0,0,33.0,22.3,0.0
2026-02-06 19:55:00,LASER-001,激光切割,运行,94,92,2,92.84,34.0,0.31
2026-02-06 19:55:00,LASER-002,激光切割,运行,99,95,4,88.99,24.6,0.7
2026-02-06 19:55:00,ASSEMBLY-001,装配线,运行,71,69,2,37.8,21.2,1.95
2026-02-06 19:55:00,ASSEMBLY-002,装配线,运行,63,61,2,38.37,30.6,1.59
2026-02-06 20:00:00,CNC-001,数控机床,运行,112,109,3,79.54,30.8,0.97
2026-02-06 20:00:00,CNC-002,数控机床,运行,95,91,4,75.99,21.1,1.55
2026-02-06 20:00:00,ROBOT-001,机械臂,运行,169,161,8,61.28,28.0,1.56
2026-02-06 20:00:00,ROBOT-002,机械臂,运行,149,142,7,54.74,25.4,0.11
2026-02-06 20:00:00,PRESS-001,冲压机,运行,132,129,3,110.46,29.5,1.63
2026-02-06 20:00:00,PRESS-002,冲压机,运行,130,128,2,114.44,25.3,0.36
2026-02-06 20:00:00,LASER-001,激光切割,运行,82,79,3,89.54,28.5,1.36
2026-02-06 20:00:00,LASER-002,激光切割,运行,86,83,3,82.82,29.6,1.55
2026-02-06 20:00:00,ASSEMBLY-001,装配线,运行,94,92,2,42.42,21.6,0.2
2026-02-06 20:00:00,ASSEMBLY-002,装配线,运行,87,86,1,38.85,24.2,1.06
2026-02-06 20:05:00,CNC-001,数控机床,运行,114,113,1,83.81,28.4,0.7
2026-02-06 20:05:00,CNC-002,数控机床,运行,113,109,4,86.96,23.3,0.85
2026-02-06 20:05:00,ROBOT-001,机械臂,运行,183,176,7,64.68,33.0,0.27
2026-02-06 20:05:00,ROBOT-002,机械臂,待机,0,0,0,16.5,21.1,0.0
2026-02-06 20:05:00,PRESS-001,冲压机,运行,140,137,3,119.32,26.6,1.17
2026-02-06 20:05:00,PRESS-002,冲压机,运行,162,160,2,99.22,23.1,0.84
2026-02-06 20:05:00,LASER-001,激光切割,运行,118,114,4,90.78,24.5,1.9
2026-02-06 20:05:00,LASER-002,激光切割,运行,110,109,1,93.18,29.8,0.37
2026-02-06 20:05:00,ASSEMBLY-001,装配线,运行,84,83,1,38.89,31.1,0.57
2026-02-06 20:05:00,ASSEMBLY-002,装配线,运行,80,78,2,36.52,21.5,0.59
2026-02-06 20:10:00,CNC-001,数控机床,运行,129,123,6,84.51,30.9,0.72
2026-02-06 20:10:00,CNC-002,数控机床,运行,116,112,4,83.26,21.1,1.83
2026-02-06 20:10:00,ROBOT-001,机械臂,运行,216,213,3,64.0,23.3,1.8
2026-02-06 20:10:00,ROBOT-002,机械臂,运行,147,144,3,54.18,21.3,0.2
2026-02-06 20:10:00,PRESS-001,冲压机,待机,0,0,0,36.0,21.4,0.0
2026-02-06 20:10:00,PRESS-002,冲压机,运行,146,141,5,102.0,20.8,0.6
2026-02-06 20:10:00,LASER-001,激光切割,运行,93,90,3,96.59,25.1,1.13
2026-02-06 20:10:00,LASER-002,激光切割,运行,93,90,3,85.76,34.6,1.35
2026-02-06 20:10:00,ASSEMBLY-001,装配线,运行,96,92,4,42.67,22.1,1.78
2026-02-06 20:10:00,ASSEMBLY-002,装配线,运行,82,80,2,36.44,34.2,0.11
2026-02-06 20:15:00,CNC-001,数控机床,运行,141,137,4,88.65,25.7,1.52
2026-02-06 20:15:00,CNC-002,数控机床,运行,100,99,1,73.03,26.5,1.21
2026-02-06 20:15:00,ROBOT-001,机械臂,运行,164,161,3,64.02,32.2,0.55
2026-02-06 20:15:00,ROBOT-002,机械臂,运行,152,149,3,55.95,32.3,1.0
2026-02-06 20:15:00,PRESS-001,冲压机,运行,159,155,4,111.08,32.1,1.76
2026-02-06 20:15:00,PRESS-002,冲压机,待机,0,0,0,33.0,18.3,0.0
2026-02-06 20:15:00,LASER-001,激光切割,运行,101,97,4,90.07,33.5,1.6
2026-02-06 20:15:00,LASER-002,激光切割,待机,0,0,0,25.5,20.3,0.0
2026-02-06 20:15:00,ASSEMBLY-001,装配线,运行,71,71,0,41.03,27.5,1.39
2026-02-06 20:15:00,ASSEMBLY-002,装配线,运行,73,70,3,40.8,27.7,1.5
2026-02-06 20:20:00,CNC-001,数控机床,运行,109,106,3,89.36,29.6,1.62
2026-02-06 20:20:00,CNC-002,数控机床,待机,0,0,0,24.0,21.7,0.0
2026-02-06 20:20:00,ROBOT-001,机械臂,运行,236,232,4,63.02,24.2,0.31
2026-02-06 20:20:00,ROBOT-002,机械臂,运行,182,174,8,54.69,21.0,1.46
2026-02-06 20:20:00,PRESS-001,冲压机,待机,0,0,0,36.0,18.4,0.0
2026-02-06 20:20:00,PRESS-002,冲压机,待机,0,0,0,33.0,22.2,0.0
2026-02-06 20:20:00,LASER-001,激光切割,待机,0,0,0,27.0,24.6,0.0
2026-02-06 20:20:00,LASER-002,激光切割,运行,111,106,5,79.51,23.3,1.41
2026-02-06 20:20:00,ASSEMBLY-001,装配线,运行,83,80,3,38.41,29.7,1.0
2026-02-06 20:20:00,ASSEMBLY-002,装配线,运行,71,70,1,37.95,20.1,0.81
2026-02-06 20:25:00,CNC-001,数控机床,运行,109,108,1,89.23,25.9,1.58
2026-02-06 20:25:00,CNC-002,数控机床,运行,116,114,2,74.82,29.2,1.13
2026-02-06 20:25:00,ROBOT-001,机械臂,故障,0,0,0,6.0,18.1,0.0
2026-02-06 20:25:00,ROBOT-002,机械臂,运行,152,151,1,51.08,21.5,0.37
2026-02-06 20:25:00,PRESS-001,冲压机,运行,142,139,3,124.1,31.9,1.37
2026-02-06 20:25:00,PRESS-002,冲压机,运行,119,117,2,117.93,30.6,0.83
2026-02-06 20:25:00,LASER-001,激光切割,待机,0,0,0,27.0,21.3,0.0
2026-02-06 20:25:00,LASER-002,激光切割,运行,93,92,1,79.27,21.4,1.06
2026-02-06 20:25:00,ASSEMBLY-001,装配线,运行,95,94,1,37.75,24.3,1.47
2026-02-06 20:25:00,ASSEMBLY-002,装配线,运行,84,81,3,36.51,32.7,1.63
2026-02-06 20:30:00,CNC-001,数控机床,运行,105,103,2,88.55,26.0,1.41
2026-02-06 20:30:00,CNC-002,数控机床,运行,115,112,3,85.48,26.6,0.48
2026-02-06 20:30:00,ROBOT-001,机械臂,运行,239,228,11,58.14,21.9,1.71
2026-02-06 20:30:00,ROBOT-002,机械臂,运行,155,154,1,50.54,24.3,0.56
2026-02-06 20:30:00,PRESS-001,冲压机,运行,127,122,5,116.65,20.4,0.71
2026-02-06 20:30:00,PRESS-002,冲压机,运行,152,146,6,102.84,26.7,0.48
2026-02-06 20:30:00,LASER-001,激光切割,运行,84,83,1,84.46,34.8,1.5
2026-02-06 20:30:00,LASER-002,激光切割,运行,85,82,3,79.07,21.7,0.19
2026-02-06 20:30:00,ASSEMBLY-001,装配线,运行,94,90,4,42.38,20.1,0.93
2026-02-06 20:30:00,ASSEMBLY-002,装配线,待机,0,0,0,11.4,24.5,0.0
2026-02-06 20:35:00,CNC-001,数控机床,运行,113,108,5,87.13,22.3,1.49
2026-02-06 20:35:00,CNC-002,数控机床,运行,99,96,3,85.97,26.2,0.27
2026-02-06 20:35:00,ROBOT-001,机械臂,运行,167,163,4,65.87,27.9,0.13
2026-02-06 20:35:00,ROBOT-002,机械臂,运行,175,172,3,50.17,34.3,1.43
2026-02-06 20:35:00,PRESS-001,冲压机,运行,165,164,1,116.09,27.7,1.11
2026-02-06 20:35:00,PRESS-002,冲压机,故障,0,0,0,11.0,19.3,0.0
2026-02-06 20:35:00,LASER-001,激光切割,运行,100,99,1,89.46,25.9,1.78
2026-02-06 20:35:00,LASER-002,激光切割,运行,98,95,3,84.11,28.9,0.51
2026-02-06 20:35:00,ASSEMBLY-001,装配线,运行,89,86,3,38.51,20.1,1.29
2026-02-06 20:35:00,ASSEMBLY-002,装配线,运行,66,64,2,37.62,27.0,0.81
2026-02-06 20:40:00,CNC-001,数控机床,故障,0,0,0,8.5,23.9,0.0
2026-02-06 20:40:00,CNC-002,数控机床,待机,0,0,0,24.0,19.3,0.0
2026-02-06 20:40:00,ROBOT-001,机械臂,运行,216,213,3,63.93,30.3,1.52
2026-02-06 20:40:00,ROBOT-002,机械臂,运行,213,209,4,56.44,26.2,1.7
2026-02-06 20:40:00,PRESS-001,冲压机,故障,0,0,0,12.0,23.8,0.0
2026-02-06 20:40:00,PRESS-002,冲压机,运行,148,143,5,113.26,35.0,0.43
2026-02-06 20:40:00,LASER-001,激光切割,运行,80,78,2,82.75,32.8,0.24
2026-02-06 20:40:00,LASER-002,激光切割,运行,81,81,0,93.33,32.3,1.98
2026-02-06 20:40:00,ASSEMBLY-001,装配线,运行,80,77,3,37.36,24.4,0.4
2026-02-06 20:40:00,ASSEMBLY-002,装配线,运行,76,74,2,36.04,27.6,0.16
2026-02-06 20:45:00,CNC-001,数控机床,运行,142,140,2,88.95,27.3,0.73
2026-02-06 20:45:00,CNC-002,数控机床,运行,104,100,4,74.73,31.2,1.69
2026-02-06 20:45:00,ROBOT-001,机械臂,运行,222,213,9,62.83,20.0,1.53
2026-02-06 20:45:00,ROBOT-002,机械臂,运行,198,192,6,60.01,33.8,0.59
2026-02-06 20:45:00,PRESS-001,冲压机,待机,0,0,0,36.0,20.4,0.0
2026-02-06 20:45:00,PRESS-002,冲压机,故障,0,0,0,11.0,18.4,0.0
2026-02-06 20:45:00,LASER-001,激光切割,运行,108,107,1,91.06,23.8,1.0
2026-02-06 20:45:00,LASER-002,激光切割,运行,77,74,3,88.93,23.2,1.6
2026-02-06 20:45:00,ASSEMBLY-001,装配线,运行,84,81,3,36.92,21.9,1.43
2026-02-06 20:45:00,ASSEMBLY-002,装配线,运行,61,59,2,35.31,28.1,1.12
2026-02-06 20:50:00,CNC-001,数控机床,运行,133,130,3,91.27,25.2,1.11
2026-02-06 20:50:00,CNC-002,数控机床,运行,121,118,3,80.02,26.6,0.68
2026-02-06 20:50:00,ROBOT-001,机械臂,运行,191,185,6,54.16,33.6,1.04
2026-02-06 20:50:00,ROBOT-002,机械臂,运行,179,173,6,51.06,20.6,0.88
